id,title_romaji,title_english,episodes,duration,genres
21879,Inazuma Eleven: Ares no Tenbin,Inazuma Eleven Ares,26,23,"['Action', 'Sports']"
21880,ONE PIECE FILM: GOLD - episode 0 711ver.,,1,10,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
21881,Nekota no Koto ga Kininatte Shikatanai. (ONA),Nekota no Koto ga Kininatte Shikatanai. (ONA),4,2,"['Comedy', 'Mystery', 'Romance', 'Slice of Life']"
21882,Nekota no Koto ga Kininatte Shikatanai.,,1,1,[]
21883,X Maiden: Izakaya Tamaki,X Maiden: Izakaya Tamaki,7,7,['Comedy']
21884,X Maiden,,8,11,"['Action', 'Comedy', 'Sci-Fi']"
21885,"Nemure Omoi Ko, Sora no Shitone ni",,1,49,"['Adventure', 'Drama']"
21886,Anitore! XX: Hitotsu Yane no Shita de,Anime de Training! XX,12,4,['Sports']
21887,Fuuka,Fuuka,12,24,"['Drama', 'Ecchi', 'Music', 'Romance']"
21888,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,,2,30,"['Hentai', 'Romance']"
21889,Oide yo! Shiritsu Yarimakuri Gakuen,,4,21,['Hentai']
21890,Bishoujo Yuugi Unit Crane Game Girls Galaxy,Crane Game Girls Galaxy,12,13,['Comedy']
21891,Re:Petit kara Hajimeru Isekai Seikatsu,Re:PETIT ~Re: Starting Life in Another World From PETIT~,14,3,"['Adventure', 'Comedy', 'Fantasy']"
21892,Mahou Shoujo Nante Mou Ii Desu kara. 2,Mahou Shoujo Nante Mouiidesukara Second Season,12,4,"['Comedy', 'Fantasy', 'Mahou Shoujo', 'Slice of Life']"
21893,Kidou Senshi Gundam Thunderbolt: December Sky,Mobile Suit Gundam Thunderbolt: December Sky,1,69,"['Action', 'Drama', 'Mecha', 'Sci-Fi']"
21894,ID-0,,12,24,"['Mecha', 'Sci-Fi']"
21895,Sengoku Choujuu Giga: Kou,SENGOKUCHOJYUGIGA,13,3,"['Comedy', 'Supernatural']"
21896,Teekyuu 8,Teekyuu 8,12,2,"['Comedy', 'Sports']"
21897,Ao Oni: The Animation,Aooni The Blue Monster,13,4,"['Comedy', 'Horror']"
21898,Ao Oni The Animation,,1,60,"['Horror', 'Mystery']"
87435,BanG Dream!,BanG Dream!,13,24,"['Comedy', 'Drama', 'Music', 'Slice of Life']"
87437,300 Yen no Otsukiai,,1,16,['Hentai']
87438,Doraemon: Shin Nobita no Nippon Tanjou,,1,104,"['Adventure', 'Comedy', 'Fantasy']"
87456,Shoujo-tachi no Sadism THE ANIMATION,Too Hot For Teacher,2,16,"['Hentai', 'Romance']"
87457,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,,3,16,"['Hentai', 'Horror', 'Mystery', 'Supernatural']"
87458,GODZILLA: Kaijuu Wakusei,Godzilla: Planet of the Monsters,1,89,"['Action', 'Sci-Fi']"
87475,Ikkitousen: Extravaganza Epoch,Ikki Tousen: Extravaganza Epoch,2,25,"['Action', 'Ecchi']"
87476,Cardfight!! Vanguard G NEXT,Cardfight!! Vanguard G Next,52,24,"['Action', 'Adventure']"
87477,Neko no Dayan: Fushigi Gekijou,,30,3,['Comedy']
87478,Tama & Friends: Uchi no Tama Shirimasenka?,,104,2,"['Adventure', 'Comedy', 'Slice of Life']"
87479,PJ Berri no Mogumogu Munyamunya,,20,2,"['Comedy', 'Music']"
87480,BIKINI WARRIORS OVA,Bikini Warriors OVA,6,4,"['Comedy', 'Ecchi', 'Fantasy']"
87481,CYBORG009 CALL OF JUSTICE 1,,1,120,"['Action', 'Sci-Fi']"
87482,CYBORG009 CALL OF JUSTICE 2,,1,120,"['Action', 'Sci-Fi']"
87483,CYBORG009 CALL OF JUSTICE 3,Cyborg009 Call Of Justice 3,1,120,"['Action', 'Sci-Fi']"
87484,Girlfriend (♪),,3,8,['Music']
87485,OZMAFIA!! Special,,1,,"['Comedy', 'Fantasy']"
87486,Boku no Hero Academia: Sukue! Kyuujo Kunren!,,1,27,"['Action', 'Adventure', 'Comedy', 'Supernatural']"
87487,Kidou Keisatsu Patlabor REBOOT,Mobile Police Patlabor REBOOT,1,10,"['Comedy', 'Mecha', 'Sci-Fi']"
87488,Fate/kaleid liner Prisma☆Illya 3rei!! Specials,,6,5,"['Comedy', 'Ecchi', 'Mahou Shoujo']"
87489,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,,1,31,"['Action', 'Comedy', 'Fantasy']"
87494,Hitorijime My Hero,Hitorijime My Hero,12,24,"['Romance', 'Slice of Life']"
87495,IDOLiSH7,IDOLiSH7,17,24,"['Comedy', 'Drama', 'Music', 'Slice of Life']"
87496,Kemono Friends,,12,24,"['Adventure', 'Comedy', 'Fantasy']"
87497,MEKAKUCITY RELOAD,,,,[]
87498,Saiyuuki RELOAD BLAST,SAIYUKI RELOAD BLAST,12,23,"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']"
87499,MONSTER STRIKE THE MOVIE: Hajimari no Basho e,Monster Strike The Movie,1,103,['Fantasy']
87500,Kabukibu!,,12,24,"['Comedy', 'Drama', 'Slice of Life']"
87501,Baki: Saikyou Shikeishuu-hen,Baki OVA,1,16,['Action']
87502,Megaton-kyuu Musashi,,13,25,['Mecha']
87504,Saredo Tsumibito wa Ryuu to Odoru,Dances with the Dragons,12,24,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']"
87505,Chain Chronicle: Haecceitas no Hikari Part 1,,1,86,"['Action', 'Adventure', 'Fantasy']"
87506,Chain Chronicle: Haecceitas no Hikari Part 2,,1,89,"['Action', 'Adventure', 'Fantasy']"
87507,Chain Chronicle: Haecceitas no Hikari Part 3,,1,93,"['Action', 'Adventure', 'Fantasy']"
87516,Mikan Seijin Arawaru,,,1,[]
87517,Hinako Note,,12,24,"['Comedy', 'Slice of Life']"
87518,Yasamura Yasashi no Yasashii Seikai,,17,1,[]
87526,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,Please tell me! Galko-chan OVA,1,29,"['Comedy', 'Slice of Life']"
87527,Trick or Alice,,1,30,['Fantasy']
87528,Black Clover: Jump Festa 2016 Special,Black Clover: Jump Festa 2016 Special,1,27,"['Action', 'Comedy', 'Fantasy']"
87530,Dream Festival!,Dream Festival!,12,24,['Music']
87533,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,1,23,"['Comedy', 'Mystery', 'Supernatural']"
87538,"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",Shounen Maid Special,1,24,"['Comedy', 'Slice of Life']"
87539,Ryuu no Haisha,The Dragon Dentist,2,46,"['Adventure', 'Fantasy']"
97589,3-nen D-gumi Glass no Kamen,The Glass Mask Year 3 Class D,13,4,['Comedy']
97590,Onihei,ONIHEI,13,23,['Drama']
97591,Shikong Shitu,Bloodivores,12,24,"['Action', 'Mystery', 'Supernatural']"
97592,Demi-chan wa Kataritai,Interviews with Monster Girls,12,24,"['Slice of Life', 'Supernatural']"
97593,Usagi ga Kowai,Usagi ga Kowai,1,13,['Horror']
97594,Kaidan,Kaidan,1,7,['Supernatural']
97595,Nisou no Kuzu,Nisou no Kuzu,1,8,['Psychological']
97604,Yume Oukoku to Nemureru 100-nin no Ouji-sama,100 Sleeping Princes & the Kingdom of Dreams,12,23,"['Adventure', 'Fantasy']"
97605,Yume Oukoku to Nemureru 100 Nin no Ouji-sama Shorts,,10,8,[]
97607,DAYS OVA,,2,25,['Sports']
97608,Hagane Orchestra,Hagane Orchestra,12,5,"['Adventure', 'Comedy']"
97609,Cheating Craft,,12,12,"['Action', 'Comedy']"
97610,Saki: Achiga-hen - episode of side-A - Kuro no Tanjoubi,Saki: Achiga-hen - Episode of Side-A - Kuro no Tanjoubi,1,12,['Slice of Life']
97616,Tu Bian Yingxiong BABA,TO BE HERO,12,13,['Comedy']
97617,Isekai Shokudou,Restaurant to Another World,12,24,"['Fantasy', 'Slice of Life']"
97618,Idol Jihen,Idol Incidents,12,23,['Music']
97619,LUPIN THE IIIRD: Chikemuri no Ishikawa Goemon,Lupin the 3rd: Goemon's Blood Spray,1,53,"['Action', 'Adventure', 'Comedy', 'Drama']"
97621,Kowaremono: Risa PLUS THE ANIMATION,,1,20,['Hentai']
97622,PRETTY×CATION 2 THE ANIMATION,,2,30,"['Hentai', 'Romance']"
97623,Seikatsu Shidou!!: Anime Edition,,2,14,['Hentai']
97624,Bokura no Sex,,2,20,"['Hentai', 'Romance']"
97625,Tsugumomo,Tsugumomo,12,24,"['Action', 'Comedy', 'Ecchi', 'Supernatural']"
97631,KING OF PRISM: PRIDE the HERO,,1,70,"['Music', 'Sports']"
97634,Pocket Monsters Sun & Moon,Pokémon the Series: Sun & Moon,146,24,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Slice of Life']"
97635,Pokémon Generations,,18,5,"['Action', 'Comedy', 'Fantasy']"
97636,Akiba's Trip: The Animation,Akiba's Trip the Animation,13,24,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Supernatural']"
97637,"NEW GAME!: Watashi, Shainryokoutte Hajimete na no de...",,1,23,['Comedy']
97638,100% Pascal-sensei,100% Teacher Pascal,36,13,['Comedy']
97642,Uchouten Kazoku 2,The Eccentric Family 2,12,24,"['Comedy', 'Drama', 'Fantasy']"
